,Sumber: http://www.jakarta.go.id/v2/uploads/APBD_2015_DPRD.zip,,,,,,,,
,Download file dari sumber (link di atas) kemudian unzip,,,,,,,,
,"Tabel ini adalah rekap (kumpulan) dari Kegiatan yang ada di dinas, kecamatan dan kelurahan",,,,,,,,
,"Tabel telah disortir berdasar kolom Pagu, Hasil Pembahasan dan Nama Kegiatan",,,,,,,,
,Kolom File telah ditambahkan untuk referensi asal data,,,,,,,,
,"Data kosong (blank) di kolom Pagu, Tambah, Kurang dan Hasil Pembahasan telah diubah ke 0 (nol) untuk memudahkan sortir",,,,,,,,
,File ini dibuat dengan open format text (.csv),,,,,,,,
,Mari kita sebagai rakyat DKI ikut mengawasi. Semoga dokumen ini membantu,,,,,,,,
,,,,,,,,,
Kode SKPD,Nama SKPD,Komisi,Kode Kegiatan,Nama Kegiatan,Pagu,Tambah,Kurang,Hasil Pembahasan,File
1.03.014,Dinas Tata Air,D,,Pembangunan Tanggul A Pantai Kamal Aliran Barat mendukung NCICD  ,0,40000000000,0,40000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pembangunan Tanggul A Pantai Luar Batang Aliran Tengah mendukung NCICD  ,0,40000000000,0,40000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengadaan Amphibious Multipurpose Dredger Dia. 6 inc,0,39600000000,0,39600000000,Dinas tata air plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,Pembebasan Lahan Hutan Kota Jl. Pengantin Ali Kel. Ciracas Jakarta Timur,0,39080000000,0,39080000000,Dinas kelautan plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Kapal Pembersih Gulma ,0,35000000000,0,35000000000,dinas kebersihan  plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Pembebasan Tanah untuk waduk di Jl. Raya Rawa Binong Kel. Lubang Buaya Kec. Kramat Jati,  Jakarta Timur",0,35000000000,0,35000000000,Dinas tata air plus sudin upt.xlsx
1.20.015,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,A,,Compresed Duty Foam Vehicle dan Kelengkapannya,0,31200000000,0,31200000000,Dinas Penanggulangan Kebakaran.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pengadaan Contener semi trailer SPA Sunter,0,31000000000,0,31000000000,dinas kebersihan  plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,"Pengadaan Lahan Ruang Terbuka Hijau di Kelurahan Lubang Buaya, Kecamatan Cipayung Jakarta Timur",0,31000000000,0,31000000000,Dinas kelautan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengadaan Amphibious Multipurpose Dredger Dia. 8 inc,0,30500000000,0,30500000000,Dinas tata air plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Alat Pencacah Sampah,0,30000000000,30000000000,0,dinas kebersihan  plus sudin upt.xlsx
1.08.001,DINAS PERTAMANAN DAN PEMAKAMAN,D,,Pembebasan Lahan untuk RTH di Kel. Rawa Terate Kec. Cakung Jakarta Timur,0,30000000000,0,30000000000,dinas pertamanan plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pemeliharaan Peralatan UPKBTJ,0,30000000000,0,30000000000,dinas kebersihan  plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengadaan Pompa Mobile Lolos Sampah,0,30000000000,0,30000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Penggantian, Peningkatan dan Perbaikan Sistem Pompa Lolos Sampah Pengendali Banjir, Pintu Air dan Kelengkapannya Aliran Barat",0,30000000000,0,30000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Penggantian, Peningkatan dan Perbaikan Sistem Pompa Lolos Sampah Pengendali Banjir, Pintu Air dan Kelengkapannya Aliran Tengah",0,30000000000,0,30000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Penggantian, Peningkatan dan Perbaikan Sistem Pompa Lolos Sampah Pengendali Banjir, Pintu Air dan Kelengkapannya Aliran Timur",0,30000000000,0,30000000000,Dinas tata air plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,"Pematangan Tanah, Turap dan pagar lokasi rumah susun jl. Padat Karya, Kel. Rorotan, Kec. cilincing Jakarta Utara",0,28000000000,0,28000000000,Dinas perumahan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Peningkatan Sistim Pengendalian Banjir di Waduk Sunter Jakarta Utara,0,27500000000,0,27500000000,Dinas tata air plus sudin upt.xlsx
1.02.006,BLUD RS Tarakan,E,,Pengadaan AC Chiler Blok B RS Tarakan,0,27000000000,0,27000000000,Dinas Kesehatan plus sudin upt.xlsx
2.02.019,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKTIM",B,,Pengadaan Tanah untuk RTH di Kel. Pekayon Kec. Pasar Rebo,0,26000000000,0,26000000000,Dinas kelautan plus sudin upt.xlsx
1.01.001,DINAS PENDIDIKAN,E,,Profesional Development for Teacher melalui Pelatihan Guru ke Luar Negeri,0,25500000000,0,25500000000,Dinas Pendidikan plus sudin upt.xlsx
1.20.015,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,A,,Light Fire Truck C/W Watermist System,0,25000000000,0,25000000000,Dinas Penanggulangan Kebakaran.xlsx
1.03.014,Dinas Tata Air,D,,Optimalisasi Penanggulangan Banjir dan Pencemaran Sungai di Stasiun Pompa Pasar Ikan ,0,25000000000,0,25000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pembangunan Pintu Air Karet di Kali Pakin Jakarta Utara,0,25000000000,0,25000000000,Dinas tata air plus sudin upt.xlsx
1.08.001,DINAS PERTAMANAN DAN PEMAKAMAN,D,,Pembebasan Lahan untuk Perluasan Taman Dadap Merah Kel. Kebagusan Kec. Pasar Minggu,0,25000000000,0,25000000000,dinas pertamanan plus sudin upt.xlsx
1.08.001,DINAS PERTAMANAN DAN PEMAKAMAN,D,,Pembebasan Lahan untuk RTH di Jl. Muhamad Kel. Kebagusan Kec. Pasar Minggu,0,25000000000,0,25000000000,dinas pertamanan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Pemeliharaan dan operasional pompa stasioner, pompa mobile, Pintu Air dan kelengkapannya Aliran Tengah di Provinsi DKI Jakarta",0,25000000000,0,25000000000,Dinas tata air plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Promosi Pariwisata dan Budaya Jakarta melalui iklan di media televisi dalam negeri (iklan dan program acara televisi) ,0,25000000000,0,25000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Promosi Pariwisata dan Budaya Melalui Iklan di Bandara-Bandara Nasional dan Internasional,0,25000000000,0,25000000000,Dinas Pariwisata plus sudin upt.xlsx
2.02.016,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKUT",B,,"Pengadaan Lahan Ruang Terbuka Hijau Luas 1,28 Ha di RT 007 / RW 08 Kelurahan Rorotan, Kecamatan Cilincing, Jakarta Utara",0,21000000000,0,21000000000,Dinas kelautan plus sudin upt.xlsx
2.02.019,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKTIM",B,,Pengadaan tanah untuk RTH Kel Munjul Kec. Cipayung Jakarta Timur,0,20800000000,0,20800000000,Dinas kelautan plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Clarifier Water Treatment (Pengolah Air Payau),0,20000000000,0,20000000000,dinas kebersihan  plus sudin upt.xlsx
1.20.015,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,A,,Multi Purpose Fire Pump Vehicle dan Kelengkapannya,0,20000000000,0,20000000000,Dinas Penanggulangan Kebakaran.xlsx
1.03.014,Dinas Tata Air,D,,Pemantauan Curah Hujan dan Cuaca,0,20000000000,0,20000000000,Dinas tata air plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Pemasangan Iklan Media Luar Ruang (Billboard) Dalam dan Luar Negeri,0,20000000000,0,20000000000,Dinas Pariwisata plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,Pembangunan Gedung Pemda Daan Mogot Jakarta Barat,0,20000000000,0,20000000000,Dinas perumahan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pembangunan Pompa Lolos Sampah dan Longstorage Sunter Hilir,0,20000000000,0,20000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Pembangunan Sistem Pompa Lolos Sampah Kali Mampang, Poncol, Kuningan Barat",0,20000000000,0,20000000000,Dinas tata air plus sudin upt.xlsx
1.20.502,BADAN PENANGGULANGAN BENCANA DAERAH,A,,Pengadaan Alat Monitoring Bencana,0,20000000000,0,20000000000,BPBD.xlsx
1.01.001,DINAS PENDIDIKAN,E,,Pengadaan Modul Sertifikasi Test of English for International Communication Bridge (TOEIC BRIDGE),0,20000000000,0,20000000000,Dinas Pendidikan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengerjaan Sheetpile Kali Grogol Jelambar,0,20000000000,0,20000000000,Dinas tata air plus sudin upt.xlsx
1.26.001,BADAN PERPUSTAKAAN DAN ARSIP DAERAH,E,,Penyediaan Sarana Layanan Perpustakaan Mandiri di Luar Ruangan,0,20000000000,0,20000000000,BPAD plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Promosi Pariwisata dan Budaya Jakarta pada Program Televisi Dalam Negeri dan Luar Negeri,0,20000000000,0,20000000000,Dinas Pariwisata plus sudin upt.xlsx
1.08.001,DINAS PERTAMANAN DAN PEMAKAMAN,D,,Pembebasan Lahan untuk RTH di Kel. Marunda Kec. Cilincing Jakarta Utara,0,18000000000,0,18000000000,dinas pertamanan plus sudin upt.xlsx
1.17.003,Unit Pengelola Museum Kesejarahan Jakarta,B,,Pengadaan Peralatan Digital Multimedia dan Tata Pamer Museum Sejarah,0,18000000000,0,18000000000,Dinas Pariwisata plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Peningkatan Kualitas Petugas Badan Air,0,16800000000,0,16800000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pembangunan Fleet Management Vehicle Trucking System,0,16500000000,0,16500000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Belanja Modal Pengadaan Kapal Katamaran,0,16000000000,0,16000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pengadaan Alat Berat Serba Guna ( Heavy Handling ),0,16000000000,0,16000000000,dinas kebersihan  plus sudin upt.xlsx
1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,B,,Lanjutan Pembangunan Pelabuhan Pulau Sebira Sisi Timur,0,15617935000,0,15617935000,Dinas perhubungan plus sudin upt.xlsx
1.20.015,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,A,,Pengadaan Mobil Penerangan,0,15017500000,0,15017500000,Dinas Penanggulangan Kebakaran.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Alat Kesehatan Perseorangan,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Alat Pemilah Sampah,0,15000000000,15000000000,0,dinas kebersihan  plus sudin upt.xlsx
1.20.187,Sudin Penanggulangan Kebakaran dan Penyelamatan - JAKBAR,A,,Pembangunan Siystem Hidrant Diwilayah Jakarta Barat ( 5 Lokasi),0,15000000000,0,15000000000,Dinas Penanggulangan Kebakaran.xlsx
1.03.014,Dinas Tata Air,D,,"Pemeliharaan dan operasional pompa stasioner, pompa mobile, Pintu Air dan kelengkapannya Aliran Barat di Provinsi DKI Jakarta",0,15000000000,0,15000000000,Dinas tata air plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Pemeliharaan dan operasional pompa stasioner, pompa mobile, Pintu Air dan kelengkapannya Aliran Timur di Provinsi DKI Jakarta",0,15000000000,0,15000000000,Dinas tata air plus sudin upt.xlsx
1.01.001,DINAS PENDIDIKAN,E,,Pengadaan Alat Peraga Pendidikan Anak Usia Dini Bantuan untuk PAUD,0,15000000000,0,15000000000,Dinas Pendidikan plus sudin upt.xlsx
1.08.013,Sudin Kebersihan - JAKBAR,D,,Pengadaan Kontainer Sampah Rumah Tangga Bertehnologi Ramah Lingkungan untuk RW,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.007,Sudin Kebersihan - JAKPUS,D,,Pengadaan Kontainer Sampah Rumah Tangga Bertehnologi Ramah Lingkungan untuk RW,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.016,Sudin Kebersihan - JAKSEL,D,,Pengadaan Kontainer Sampah Rumah Tangga Bertehnologi Ramah Lingkungan untuk RW,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.019,Sudin Kebersihan - JAKTIM,D,,Pengadaan Kontainer Sampah Rumah Tangga Bertehnologi Ramah Lingkungan untuk RW,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.010,Sudin Kebersihan - JAKUT,D,,Pengadaan Kontainer Sampah Rumah Tangga Bertehnologi Ramah Lingkungan untuk RW,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pengadaan Pakaian Kerja Khusus Petugas Sungai,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pengadaan Palka Sungai,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.01.001,DINAS PENDIDIKAN,E,,Pengadaan System Pengembangan Model Pelajaran Berbasis Teknologi Informasi dan Komunikasi,0,15000000000,0,15000000000,Dinas Pendidikan plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,Pengadaan Tanah untuk Hutan Kota di Puri Kembangan Jakarta Barat,0,15000000000,0,15000000000,Dinas kelautan plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Peningkatan Tempat Pengumpulan Sampah Sementara Sungai,0,15000000000,0,15000000000,dinas kebersihan  plus sudin upt.xlsx
1.17.013,Pusat Pelayanan Informasi Pariwisata dan Kebudayaan,B,,Penyediaan Bahan Informasi dan Promosi Pariwisata dan Budaya Jakarta,0,15000000000,0,15000000000,Dinas Pariwisata plus sudin upt.xlsx
1.26.001,BADAN PERPUSTAKAAN DAN ARSIP DAERAH,E,,Penyediaan Sarana Perpustakaan Interaktif,0,15000000000,0,15000000000,BPAD plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Penyelenggaraan International Fireworks Festival,0,15000000000,0,15000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Promosi Pariwisata dan Budaya Jakarta Pada Media Elektronik/TV Luar Negeri,0,15000000000,0,15000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.013,Pusat Pelayanan Informasi Pariwisata dan Kebudayaan,B,,Publikasi Informasi Pariwisata dan Budaya Jakarta Di Ruang Publik,0,15000000000,0,15000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.013,Pusat Pelayanan Informasi Pariwisata dan Kebudayaan,B,,Publikasi Informasi Program TV Pariwisata dan Budaya Jakarta di Media Televisi,0,15000000000,0,15000000000,Dinas Pariwisata plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,Rehab Gedung Kantor Mitra Praja Sunter Jakarta Utara,0,15000000000,0,15000000000,Dinas perumahan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengadaan Terapung Long Arm Uk. Besar,0,14850000000,14850000000,0,Dinas tata air plus sudin upt.xlsx
1.21.007,Pusat Pengujian Mutu dan Promosi Hasil Pertanian,B,,Pengadaan Peralatan Laboratorium dan Pendukungnya,0,14702367250,0,14702367250,Dinas kelautan plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,Lanjutan Pematangan Tanah untuk Lahan dan sarana prasarana Unit Pengolahan Ikan (UPI) Muara Angke,0,14000000000,0,14000000000,Dinas kelautan plus sudin upt.xlsx
1.26.001,BADAN PERPUSTAKAAN DAN ARSIP DAERAH,E,,Pengadaan Scaner Robotic,0,14000000000,0,14000000000,BPAD plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Promosi Pariwisata dan Budaya melalui International Bloggers,0,14000000000,0,14000000000,Dinas Pariwisata plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Revitalisasi Perbaikan Pompa dan Peralatan Kelengkapannya termasuk Peningkatan System Pengoperasian di Lokasi Rumah Pompa Rawa Badak,0,14000000000,0,14000000000,Dinas tata air plus sudin upt.xlsx
1.03.013,Dinas Bina Marga,D,,"Truck ""Bridge Inspection Machine"" besar",0,14000000000,0,14000000000,Dinas bina marga plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,Pembangunan Rumah Singgah Yayasan Kasih Anak Kanker Indonesia,0,13500000000,0,13500000000,Dinas perumahan plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,Pembangunan Gudang Barang BPKAD,0,13312000000,0,13312000000,Dinas perumahan plus sudin upt.xlsx
1.04.005,Sudin Perumahan dan Gedung Pemda - JAKSEL,D,,Rehabilitasi Total Gedung SDN Kebagusan 01,0,13094998000,0,13094998000,Dinas perumahan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,"Pembebasan Tanah untuk Embung di Kel. Kelapa Dua Wetan, Kec. Ciracas Jakarta Timur",0,13000000000,0,13000000000,Dinas tata air plus sudin upt.xlsx
1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,B,,Pembangunan dan/atau Peningkatan Fasilitas Penunjang Kepelabuhan Angkutan Perairan di Pulau Panggang Kepulauan Seribu,0,12685259000,0,12685259000,Dinas perhubungan plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Pembuatan Souvenir Pariwisata dan Budaya Jakarta,0,12500000000,0,12500000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Pencetakan Brosur dan Bahan Promosi Pariwisata dan Budaya Jakarta,0,12500000000,0,12500000000,Dinas Pariwisata plus sudin upt.xlsx
1.04.001,DINAS PERUMAHAN DAN GEDUNG PEMDA,D,,"Pematangan Tanah, Turap dan pagar lokasi rumah susun jl. Rorotan IV, Kel. Rorotan, Kec. cilincing Jakarta Utara",0,12000000000,0,12000000000,Dinas perumahan plus sudin upt.xlsx
1.03.014,Dinas Tata Air,D,,Pengadaan Alat Pengukur dan Pencatatan Ketinggian Air Untuk Pengendalian Banjir di Wilayah DKI Jakarta,0,12000000000,0,12000000000,Dinas tata air plus sudin upt.xlsx
1.01.037,Sudin Pendidikan II - JAKSEL,E,,Rehab Gedung SMA Negeri 70 Blok A,0,12000000000,0,12000000000,Dinas Pendidikan plus sudin upt.xlsx
1.01.037,Sudin Pendidikan II - JAKSEL,E,,Rehab Gedung SMA Negeri 70 Blok B,0,12000000000,0,12000000000,Dinas Pendidikan plus sudin upt.xlsx
1.01.037,Sudin Pendidikan II - JAKSEL,E,,Rehab Gedung SMA Negeri 70 Blok C,0,12000000000,0,12000000000,Dinas Pendidikan plus sudin upt.xlsx
1.01.037,Sudin Pendidikan II - JAKSEL,E,,Rehab Gedung SMA Negeri 70 Blok D,0,12000000000,0,12000000000,Dinas Pendidikan plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,Optimalisasi Sarana dan Prasarana UPI Muara Angke,0,11500000000,0,11500000000,Dinas kelautan plus sudin upt.xlsx
1.20.118,Sudin Penanggulangan Kebakaran dan Penyelamatan - JAKUT,A,,Pengadaan Sarana Angkut Air Dan Kelengkapannya,0,11200000000,0,11200000000,Dinas Penanggulangan Kebakaran.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Pembangunan Monitoring Depo Sampah,0,11100000000,0,11100000000,dinas kebersihan  plus sudin upt.xlsx
2.05.001,"DINAS KELAUTAN, PERTANIAN DAN KETAHANAN PANGAN",B,,Pembebasan Lahan untuk Hutan Kota Kel. Semper Timur Kec. Cilincing Jakarta Utara,0,11000000000,0,11000000000,Dinas kelautan plus sudin upt.xlsx
1.03.013,Dinas Bina Marga,D,,"Truck ""Bridge Inspection Machine"" sedang ",0,11000000000,0,11000000000,Dinas bina marga plus sudin upt.xlsx
1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,,Anggaran Sewaktu-waktu ,0,10000000000,0,10000000000,dinas pertamanan plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Belanja Modal Pengadaan Incinerator Kabupaten Administrasi Kepulauan Seribu,0,10000000000,0,10000000000,dinas kebersihan  plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Gebyar Budaya Hari Pariwisata Dunia,0,10000000000,0,10000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Jakarata Blues Festival,0,10000000000,0,10000000000,Dinas Pariwisata plus sudin upt.xlsx
1.17.001,DINAS PARIWISATA DAN KEBUDAYAAN,B,,Jakarta Ina Blues Festival,0,10000000000,0,10000000000,Dinas Pariwisata plus sudin upt.xlsx
1.08.004,DINAS KEBERSIHAN,D,,Mobil Water Treatment (Pengolah Air Payau),0,10000000000,0,10000000000,dinas kebersihan  plus sudin upt.xlsx
